,Name,Mileage,Price
0,1983 Buick Electra Limited,"44,887 mi.","$13,998"
1,1978 Buick Electra LANDAU,"60,882 mi.","$10,500"
2,1978 Buick Electra,"46,000 mi.","$10,000"
3,1973 Buick Electra 225,0 mi.,"$6,500"
